# Subj,,,,,
# ID,2sgQfNlq7soADvPhnkI3,,,,
# START,5.10,8.01,10.47,13.59,16.32
# END,5.36,8.56,12.09,14.50,17.50
,,,,,
# TLX,9,,,,
# TLX,4,,,,
# TLX,7,,,,
# TLX,13,,,,
# TLX,42,,,,
,,,,,
# SEQ,2,,,,
# SEQ,2,,,,
# SEQ,2,,,,
# SEQ,3,,,,
# SEQ,4,,,,
,,,,,
# SMEQ,0,,,,
# SMEQ,9,,,,
# SMEQ,10,,,,
# SMEQ,18,,,,
# SMEQ,57,,,,
