# Subj,,,,,
# ORDER,E5Fsk6U2ca6bLrDz93y2,,,,
# START,1.18,4.48,9.46,12.56,16.33
# END,2.06,5.43,11.40,14.08,17.25
,,,,,
# TLX,31,,,,
# TLX,38,,,,
# TLX,15,,,,
# TLX,39,,,,
# TLX,34,,,,
,,,,,
# SEQ,1,,,,
# SEQ,5,,,,
# SEQ,3,,,,
# SEQ,4,,,,
# SEQ,3,,,,
,,,,,
# SMEQ,0,,,,
# SMEQ,39,,,,
# SMEQ,12,,,,
# SMEQ,16,,,,
# SMEQ,11,,,,
