# Subj,,,,,
# ORDER,CDJHgQre4VHkY1v03Z3K,,,,
# START,2.52,7.14,10.30,14.25,17.15
# END,3.32,8.21,12.07,15.26,18.35
,,,,,
# TLX,51,,,,
# TLX,34,,,,
# TLX,53,,,,
# TLX,14,,,,
# TLX,75,,,,
,,,,,
# SEQ,4,,,,
# SEQ,3,,,,
# SEQ,5,,,,
# SEQ,1,,,,
# SEQ,4,,,,
,,,,,
# SMEQ,27,,,,
# SMEQ,24,,,,
# SMEQ,24,,,,
# SMEQ,8,,,,
# SMEQ,24,,,,
