# Subj,L5ksaTE1oHSRCKzlsCl9,,,,
# ORDER,1,2,3,4,5
# START,2.4,5.5,8.54,12.41,16.27
# END,2.41,6.44,10.39,14.21,17.47
,,,,,
# TLX,28,,,,
# TLX,49,,,,
# TLX,57,,,,
# TLX,62,,,,
# TLX,69,,,,
,,,,,
# SEQ,2,,,,
# SEQ,5,,,,
# SEQ,5,,,,
# SEQ,6,,,,
# SEQ,6,,,,
,,,,,
# SMEQ,0,,,,
# SMEQ,0,,,,
# SMEQ,0,,,,
# SMEQ,0,,,,
# SMEQ,72,,,,
